ID,Channel,Purchases
2202498,Store,8
5357845,Store,2
5303046,Store,6
16701496,Store,2
2346854,Store,5
11576684,Store,10
11113915,Store,5
5923724,Store,3
13000321,Store,2
3773452,Store,5
6913337,Store,4
1218986,Store,3
12457552,Store,7
9293536,Store,2
1431923,Store,3
12880736,Store,6
10412134,Store,3
10670653,Store,5
13047615,Store,10
6533313,Store,4
2841290,Store,3
14210687,Store,3
3813226,Store,3
2246163,Store,4
15548876,Store,9
14054747,Store,5
9171017,Store,9
15240835,Store,10
6360499,Store,5
6499084,Store,6
12768811,Store,11
14335261,Store,1
314321,Store,3
83510,Store,11
16310531,Store,4
809648,Store,10
14927073,Store,6
4910040,Store,4
1110320,Store,0
6338310,Store,5
16311191,Store,9
3234407,Store,7
4560923,Store,6
5369334,Store,4
7637584,Store,6
5863490,Store,0
2657832,Store,5
3234629,Store,3
11654916,Store,6
12073293,Store,6
6779506,Store,2
3216396,Store,4
5718072,Store,7
7980267,Store,1
14237784,Store,5
1215357,Store,10
3618421,Store,3
7063236,Store,5
3401107,Store,2
8114876,Store,8
16256394,Store,2
5217268,Store,1
12356330,Store,6
6321100,Store,4
14024747,Store,6
12952234,Store,2
12225523,Store,3
4188527,Store,5
6506694,Store,2
14189839,Store,6
221232,Store,4
12019378,Store,5
16439723,Store,5
1445340,Store,4
119174,Store,3
4490993,Store,0
14130364,Store,6
10395397,Store,4
8557065,Store,3
11544856,Store,2
15607302,Store,10
8457355,Store,6
2959199,Store,2
5301268,Store,8
15649594,Store,7
7938902,Store,2
14002984,Store,6
1622392,Store,8
8443226,Store,5
8330301,Store,3
13187708,Store,4
2647654,Store,5
11021653,Store,5
14377724,Store,11
2393847,Store,6
11429005,Store,2
11433621,Store,2
14894219,Store,5
7652393,Store,2
7643077,Store,3
9953702,Store,6
13899341,Store,2
11403460,Store,7
5398750,Store,1
11549562,Store,7
1345602,Store,4
4451440,Store,3
9671571,Store,5
3087704,Store,3
15247833,Store,6
1142090,Store,4
8884424,Store,6
158340,Store,6
1515469,Store,3
3403743,Store,4
9899902,Store,7
8626244,Store,1
15421308,Store,3
3635602,Store,6
11888219,Store,13
14187363,Store,3
15238056,Store,5
5476323,Store,4
5730200,Store,6
6216955,Store,3
3943491,Store,4
8607340,Store,4
9461716,Store,2
9004142,Store,10
10142816,Store,8
5397037,Store,4
1448533,Store,1
10157199,Store,6
7189075,Store,11
9440363,Store,5
11873200,Store,8
11208072,Store,3
6173449,Store,5
11226762,Store,1
13896445,Store,9
12794082,Store,7
14994359,Store,3
3947068,Store,2
10891550,Store,0
2306179,Store,5
15484477,Store,13
12792320,Store,2
7597164,Store,4
10458333,Store,7
504150,Store,2
11499268,Store,1
16207096,Store,0
392393,Store,2
15613867,Store,13
10954896,Store,4
14684411,Store,7
1325429,Store,8
7249663,Store,3
10763684,Store,8
13917000,Store,7
4118871,Store,6
10770316,Store,7
1262963,Store,4
14507507,Store,6
1979373,Store,13
6684252,Store,5
6978559,Store,5
1298096,Store,6
5566856,Store,3
10517675,Store,6
15178879,Store,8
15873517,Store,5
8342367,Store,4
9770170,Store,3
9083102,Store,0
12038551,Store,6
7501744,Store,13
1467688,Store,1
4275963,Store,6
3100358,Store,13
453261,Store,11
13283835,Store,6
12605243,Store,7
1650998,Store,3
10109670,Store,8
15482095,Store,7
9809428,Store,6
8814721,Store,2
5804278,Store,1
5176253,Store,7
5463685,Store,3
5443700,Store,4
1147090,Store,4
12785791,Store,3
16659864,Store,13
8321683,Store,2
1971559,Store,3
7743005,Store,3
288982,Store,6
5876424,Store,6
361246,Store,7
4908787,Store,1
1498600,Store,11
11341687,Store,3
12997836,Store,6
15554885,Store,7
3716456,Store,11
10520489,Store,5
1338271,Store,4
7026185,Store,3
13917105,Store,3
10885103,Store,13
8236366,Store,6
16666663,Store,4
8159297,Store,3
14059885,Store,13
3931860,Store,6
15292947,Store,1
11018825,Store,9
2489620,Store,3
8180712,Store,1
1757692,Store,3
5161198,Store,4
9154668,Store,0
14873589,Store,8
7252869,Store,3
16314643,Store,4
9073082,Store,3
9711815,Store,7
9317679,Store,3
2907148,Store,8
13206824,Store,3
3685571,Store,3
9850378,Store,5
3290804,Store,2
6268351,Store,1
11501629,Store,2
11924570,Store,4
8594109,Store,2
2796890,Store,6
15021485,Store,5
8298182,Store,11
2815089,Store,3
14424458,Store,2
7351154,Store,1
8502258,Store,7
6351462,Store,6
2119494,Store,3
1874848,Store,3
11315485,Store,0
15708205,Store,6
6991269,Store,3
13782687,Store,5
7683473,Store,11
5916756,Store,1
6245984,Store,5
12617731,Store,1
13454899,Store,8
948712,Store,4
7738242,Store,4
11756314,Store,6
1370326,Store,9
9737955,Store,6
15325037,Store,9
6115332,Store,3
10188509,Store,4
1124900,Store,9
4571515,Store,6
7988500,Store,0
4354811,Store,3
4101335,Store,0
9463672,Store,11
14835506,Store,2
4241532,Store,3
9888337,Store,4
261183,Store,1
13348612,Store,0
5638300,Store,3
3754651,Store,4
209617,Store,6
2573890,Store,1
2498580,Store,5
9256737,Store,3
15592945,Store,5
12587462,Store,0
12024178,Store,5
11736392,Store,9
4000366,Store,5
11790294,Store,4
8182632,Store,3
14583209,Store,7
16696908,Store,5
7399074,Store,3
15436024,Store,1
16408939,Store,0
12943450,Store,2
3461355,Store,4
2565005,Store,2
13527277,Store,6
10986752,Store,8
8355619,Store,8
665860,Store,4
5713379,Store,1
9334922,Store,2
7552990,Store,2
4178263,Store,6
167371,Store,1
3772880,Store,6
4469001,Store,3
7972962,Store,1
12794315,Store,3
14015982,Store,3
5171311,Store,2
1801934,Store,4
13418156,Store,0
2658727,Store,5
1132767,Store,4
15549189,Store,3
1177524,Store,4
10290896,Store,5
5759602,Store,4
8121329,Store,2
2569332,Store,0
15342681,Store,13
9055691,Store,2
16637817,Store,3
6568555,Store,3
8155197,Store,1
3169242,Store,6
796400,Store,2
11977316,Store,10
16745378,Store,6
14598290,Store,9
1269940,Store,5
3174967,Store,7
1532552,Store,7
12534507,Store,4
6591416,Store,3
16434946,Store,2
14946224,Store,7
7289608,Store,7
16714463,Store,4
5377169,Store,5
16556183,Store,4
16032739,Store,1
2651468,Store,2
7297238,Store,6
4889567,Store,3
8230420,Store,3
15514817,Store,3
169837,Store,3
2013164,Store,5
10183900,Store,3
5131731,Store,3
15394871,Store,5
3286846,Store,7
12613767,Store,3
8528224,Store,10
5784422,Store,1
16395407,Store,3
13932582,Store,3
11299087,Store,6
10403831,Store,3
2349630,Store,8
1925234,Store,3
9595971,Store,5
7110169,Store,4
16762958,Store,4
15331320,Store,11
5027040,Store,6
5917255,Store,8
3996457,Store,5
9477212,Store,5
1682332,Store,3
4804400,Store,0
365137,Store,1
1529785,Store,0
12254701,Store,6
5970189,Store,5
6832635,Store,7
3539392,Store,6
5429073,Store,6
16025211,Store,4
692176,Store,4
9272232,Store,1
14933910,Store,3
14401739,Store,5
11828992,Store,8
2020251,Store,6
2565359,Store,3
4736363,Store,4
4559833,Store,5
5081938,Store,3
7208552,Store,0
1104309,Store,3
7092639,Store,3
13323609,Store,4
16560026,Store,5
2651143,Store,3
2853289,Store,8
16043086,Store,3
3650451,Store,8
7703128,Store,4
14461697,Store,3
9159027,Store,1
10940809,Store,1
1720359,Store,3
3014312,Store,2
11074603,Store,5
7990799,Store,4
11993966,Store,3
5539819,Store,3
14820282,Store,10
2738630,Store,11
14440975,Store,2
3492985,Store,3
7175129,Store,6
16238502,Store,4
5700425,Store,5
7485156,Store,3
6725132,Store,9
3529457,Store,7
3326244,Store,1
12863433,Store,5
14444355,Store,6
121141,Store,8
13639544,Store,3
10934740,Store,13
5947128,Store,7
1092561,Store,11
8343747,Store,7
12297137,Store,11
15067067,Store,0
13995990,Store,3
10388753,Store,0
10336715,Store,5
8216403,Store,4
2081742,Store,7
8924397,Store,1
3836859,Store,3
10472862,Store,1
1678592,Store,5
32521,Store,2
13926261,Store,2
3955230,Store,3
209885,Store,4
3506140,Store,2
2614994,Store,1
1669730,Store,1
15226277,Store,6
8456886,Store,5
6195291,Store,10
12706909,Store,4
5121959,Store,3
8306255,Store,9
8848053,Store,6
314707,Store,5
1750969,Store,2
272229,Store,2
13559941,Store,10
448442,Store,13
1860532,Store,2
16146360,Store,1
11812144,Store,0
12178060,Store,6
14973618,Store,3
5310038,Store,0
7063934,Store,3
14139556,Store,2
14563074,Store,4
15926723,Store,5
1805114,Store,3
7563256,Store,5
13600772,Store,6
13015585,Store,5
2021025,Store,2
14462977,Store,3
4448969,Store,0
9994707,Store,6
3443889,Store,4
9881084,Store,1
14317500,Store,6
9238574,Store,9
14781614,Store,9
4563898,Store,5
1626862,Store,7
9227919,Store,9
7949199,Store,8
2111011,Store,2
739268,Store,0
10378484,Store,7
10177327,Store,6
850164,Store,5
16319200,Store,6
2949647,Store,2
13669486,Store,3
13436778,Store,4
4301133,Store,11
11048860,Store,1
6616943,Store,6
12788504,Store,1
10389729,Store,6
5401400,Store,3
3985582,Store,6
4960615,Store,1
2950008,Store,8
14417955,Store,1
14628653,Store,0
11514409,Store,6
9888177,Store,2
3718446,Store,5
4256711,Store,10
14088705,Store,5
2497663,Store,4
468308,Store,8
10497627,Store,6
1522017,Store,4
11598048,Store,3
405907,Store,9
5973118,Store,2
3623357,Store,4
10107185,Store,0
6670832,Store,6
11993340,Store,5
2258161,Store,3
12390667,Store,6
7123964,Store,3
10943188,Store,3
13673057,Store,5
230663,Store,0
9016730,Store,2
8557816,Store,3
6849557,Store,6
8255699,Store,6
10581200,Store,6
11168736,Store,6
2300179,Store,2
5684159,Store,4
1658949,Store,3
8088003,Store,5
11779056,Store,6
7838907,Store,8
2786801,Store,0
15210099,Store,6
5203609,Store,5
7293760,Store,6
13108139,Store,2
13246095,Store,7
16474301,Store,0
14139814,Store,4
11248437,Store,10
3118047,Store,4
12702649,Store,6
5895204,Store,1
7153858,Store,4
16477596,Store,6
10165259,Store,3
16752964,Store,1
2762317,Store,5
8606151,Store,7
6797089,Store,6
8335818,Store,1
10363579,Store,13
9679803,Store,4
3725514,Store,4
14879900,Store,3
8937632,Store,7
12635380,Store,13
199024,Store,4
4622041,Store,4
12279923,Store,7
7266472,Store,3
11434583,Store,7
15360757,Store,5
12689510,Store,4
12218906,Store,10
6431075,Store,5
721109,Store,8
1289436,Store,4
12730253,Store,3
16560319,Store,0
12672548,Store,6
1576524,Store,6
2437782,Store,12
11683472,Store,0
14981815,Store,5
9612520,Store,2
11520747,Store,8
9841604,Store,1
3854673,Store,12
328799,Store,4
16518667,Store,8
14411220,Store,12
13834084,Store,4
14494239,Store,3
5726375,Store,0
7728440,Store,6
11569539,Store,5
16504026,Store,8
12455019,Store,1
5246598,Store,9
16551354,Store,5
12687662,Store,6
11035118,Store,5
4563514,Store,8
11277515,Store,5
5892618,Store,8
6331389,Store,0
10591282,Store,5
6948711,Store,11
1169164,Store,5
14175409,Store,1
1024132,Store,1
10614269,Store,6
6760975,Store,2
7281780,Store,11
3000463,Store,1
7446911,Store,6
14709350,Store,6
15454368,Store,6
15078611,Store,5
13960185,Store,2
3879316,Store,2
78349,Store,4
5446216,Store,2
6047537,Store,7
12703174,Store,3
16003120,Store,8
12548996,Store,4
9598497,Store,4
10536031,Store,5
13336700,Store,3
3461995,Store,5
2760673,Store,1
5541089,Store,3
14500087,Store,3
13677829,Store,2
10662830,Store,7
10170203,Store,1
13677053,Store,3
1927710,Store,5
1607388,Store,6
10053293,Store,4
11069483,Store,1
13529599,Store,5
7578358,Store,3
14259825,Store,2
7928760,Store,6
14040292,Store,8
10934808,Store,4
4241189,Store,3
2110388,Store,1
8816803,Store,5
3151510,Store,8
11757338,Store,1
1421606,Store,2
12129397,Store,9
7493670,Store,4
16435230,Store,6
13258235,Store,6
15618926,Store,5
7929075,Store,13
10388358,Store,6
13408875,Store,7
14091241,Store,7
11686441,Store,4
2290665,Store,8
3203615,Store,5
4489222,Store,5
6904280,Store,12
2871284,Store,3
7608752,Store,6
3355746,Store,3
6778875,Store,3
9347965,Store,3
11623625,Store,12
547643,Store,4
8459266,Store,13
6224734,Store,0
14599257,Store,2
16461993,Store,0
183812,Store,8
5410521,Store,5
10872552,Store,1
2165160,Store,4
11287663,Store,8
6275932,Store,3
12090887,Store,5
14439932,Store,6
13432150,Store,3
9409939,Store,5
10624468,Store,0
9116228,Store,3
14575816,Store,6
15991317,Store,5
11258102,Store,3
15507711,Store,3
802108,Store,3
14748208,Store,9
4293683,Store,10
3273802,Store,4
12002086,Store,4
8571379,Store,9
13501641,Store,3
7594848,Store,2
4988791,Store,5
2047012,Store,9
8431066,Store,4
5672159,Store,10
14670818,Store,8
2540619,Store,3
5874416,Store,0
4911319,Store,7
15384531,Store,2
1822870,Store,9
9619893,Store,1
14583820,Store,4
3671512,Store,4
7811715,Store,3
13062019,Store,8
16377711,Store,5
6779705,Store,5
3276350,Store,4
15766467,Store,6
249135,Store,7
12933189,Store,7
3368874,Store,2
3156464,Store,3
11148270,Store,5
5198309,Store,3
70884,Store,3
13497863,Store,0
14079629,Store,3
11256032,Store,8
15006124,Store,0
1831167,Store,3
12985863,Store,11
6406389,Store,8
7789142,Store,8
12597082,Store,2
15225411,Store,5
11348610,Store,6
15126252,Store,10
5749836,Store,8
12754334,Store,4
10218147,Store,9
16339469,Store,9
3899382,Store,6
7929486,Store,5
3561159,Store,13
8833464,Store,3
5588005,Store,6
9052420,Store,2
8658074,Store,1
3224915,Store,4
1024568,Store,4
5177826,Store,4
3875672,Store,3
5567638,Store,5
15299898,Store,3
3119257,Store,3
5022584,Store,5
16097914,Store,7
9041613,Store,3
15969651,Store,5
2918369,Store,12
14676218,Store,5
3517745,Store,10
3741711,Store,7
4146910,Store,4
213632,Store,6
3208561,Store,4
1598952,Store,9
14609098,Store,4
8895952,Store,1
2983246,Store,3
5742365,Store,4
2175468,Store,5
11610518,Store,3
2817686,Store,3
15039661,Store,5
3401040,Store,13
15256075,Store,10
9110838,Store,4
8553867,Store,3
3881011,Store,9
14225194,Store,3
7870537,Store,2
3419088,Store,6
9604874,Store,10
12525778,Store,0
10789562,Store,5
7464301,Store,2
4482830,Store,1
3939317,Store,7
13881438,Store,3
7504543,Store,4
10053581,Store,5
7110135,Store,8
5801330,Store,3
4088760,Store,8
11532629,Store,2
310171,Store,5
5449215,Store,13
10875293,Store,2
15523242,Store,4
5894906,Store,3
8258816,Store,5
3755589,Store,2
16756191,Store,7
12887037,Store,2
13147174,Store,3
10912064,Store,5
15021252,Store,5
381191,Store,0
8908857,Store,5
10573140,Store,4
637818,Store,11
8341709,Store,2
8989606,Store,9
4754669,Store,10
4504259,Store,1
3778443,Store,12
11394079,Store,5
11816613,Store,5
5638229,Store,1
2208648,Store,3
13218751,Store,5
12209154,Store,12
5799926,Store,1
7840144,Store,5
11713312,Store,4
2743550,Store,3
10269311,Store,1
14790398,Store,5
1728092,Store,0
548766,Store,3
1472996,Store,1
10177951,Store,1
12464474,Store,4
3470816,Store,3
14247640,Store,2
5049992,Store,3
2899104,Store,0
9242460,Store,2
4981511,Store,2
6738764,Store,10
4380357,Store,4
3862864,Store,6
8927132,Store,1
5120349,Store,10
4299652,Store,5
10410390,Store,5
2978107,Store,3
13339267,Store,6
9676152,Store,5
12563314,Store,3
855384,Store,1
104635,Store,5
8898370,Store,4
5103896,Store,5
10484842,Store,3
13139565,Store,5
13305374,Store,3
12500268,Store,1
13591589,Store,2
6371606,Store,7
8793513,Store,4
10481716,Store,6
4825994,Store,0
15015038,Store,12
13932359,Store,11
2069843,Store,6
6363911,Store,1
9661162,Store,3
5668949,Store,11
3446026,Store,1
6522061,Store,2
9351634,Store,7
11499289,Store,1
10803390,Store,5
1950645,Store,6
5858797,Store,7
16588544,Store,6
7232590,Store,0
13273047,Store,9
995355,Store,9
1819240,Store,0
15196634,Store,0
15090445,Store,6
8486350,Store,4
1633283,Store,7
11245466,Store,10
7082057,Store,7
8634697,Store,10
15114768,Store,3
9700631,Store,7
10882864,Store,5
5903839,Store,7
5601113,Store,1
2900319,Store,2
15890831,Store,3
1781864,Store,2
7410347,Store,2
14997634,Store,8
15929770,Store,7
26243,Store,7
13012563,Store,0
6511538,Store,3
8591872,Store,11
11946007,Store,6
11875611,Store,5
5791588,Store,3
11196332,Store,4
13852288,Store,11
15635605,Store,11
12024491,Store,1
7856188,Store,3
9197875,Store,7
12946689,Store,6
3802892,Store,6
15741904,Store,6
13919871,Store,1
6118196,Store,1
8275780,Store,4
4347481,Store,0
8175511,Store,2
16331813,Store,1
3115267,Store,4
4745864,Store,3
5794587,Store,4
3558550,Store,5
3024439,Store,4
2630890,Store,5
14489705,Store,13
15139479,Store,2
7356239,Store,3
6072928,Store,4
7116632,Store,3
1494322,Store,6
12091996,Store,3
10528985,Store,2
6058427,Store,1
6037928,Store,6
11212033,Store,6
4556778,Store,7
97513,Store,6
14897504,Store,6
11036436,Store,3
15499994,Store,8
4376675,Store,10
6766169,Store,11
14845623,Store,6
6865504,Store,4
13643952,Store,5
14668431,Store,4
12661967,Store,4
13846415,Store,6
3895443,Store,5
4758293,Store,6
2318356,Store,3
13068182,Store,1
7660779,Store,4
9808718,Store,3
1543468,Store,2
11253516,Store,3
4516621,Store,4
7577731,Store,4
7804182,Store,5
3933079,Store,3
10698100,Store,2
4099833,Store,12
8141818,Store,11
2998456,Store,12
15025698,Store,1
10576450,Store,10
16011545,Store,0
5387083,Store,1
5311664,Store,5
3067079,Store,6
5323093,Store,3
9829438,Store,9
6655345,Store,3
7768054,Store,0
6242696,Store,7
9638740,Store,5
13705052,Store,3
2390722,Store,13
5411081,Store,5
10760836,Store,6
10074053,Store,1
2778299,Store,3
13770155,Store,6
9324132,Store,5
15667059,Store,2
14561619,Store,10
3263921,Store,2
11798784,Store,9
693910,Store,3
9770628,Store,5
6427860,Store,5
11996604,Store,3
13745870,Store,4
12194033,Store,2
12922981,Store,7
10944525,Store,8
5816182,Store,7
6953950,Store,6
10787446,Store,1
4385441,Store,2
2241045,Store,3
2649626,Store,4
5236627,Store,1
11025916,Store,12
13558913,Store,5
366060,Store,0
9852169,Store,3
6818444,Store,13
4170777,Store,7
1587921,Store,0
9999727,Store,6
11009539,Store,2
4885481,Store,3
10101932,Store,4
4881525,Store,3
11287444,Store,3
10775690,Store,0
13558331,Store,7
4228941,Store,6
3982730,Store,0
2539489,Store,10
10792412,Store,8
11579952,Store,9
12113016,Store,5
16005454,Store,0
11078248,Store,3
10367013,Store,6
13026398,Store,6
10497602,Store,6
3310725,Store,9
13944965,Store,6
6908913,Store,6
11081872,Store,5
5185808,Store,3
16260035,Store,1
8866459,Store,8
12238544,Store,6
71595,Store,3
10725766,Store,0
654106,Store,3
5912726,Store,1
6632323,Store,13
1330436,Store,5
7232152,Store,7
2521557,Store,3
322865,Store,8
10613857,Store,4
11636414,Store,3
2823587,Store,6
16072853,Store,3
10285810,Store,11
3538070,Store,7
10121644,Store,4
1119290,Store,10
16122251,Store,4
2971892,Store,1
8270028,Store,0
11713979,Store,5
8297755,Store,4
856046,Store,7
12669280,Store,10
7810012,Store,5
11759570,Store,5
8426374,Store,7
4125925,Store,6
2110821,Store,3
2329251,Store,3
4307279,Store,7
4074287,Store,2
9379635,Store,3
13202856,Store,2
15607125,Store,3
6011768,Store,3
3758989,Store,0
1921443,Store,6
15021462,Store,11
7131018,Store,8
16015143,Store,5
9400820,Store,3
10286043,Store,0
11135075,Store,11
8951101,Store,9
16583090,Store,3
7810562,Store,3
16633779,Store,2
8039739,Store,11
999574,Store,6
4604435,Store,11
11109534,Store,5
11275381,Store,0
1688873,Store,12
1412792,Store,3
11356784,Store,3
14846177,Store,6
1184133,Store,3
3726693,Store,4
9774101,Store,4
15887443,Store,3
10985170,Store,8
3285240,Store,5
8822718,Store,2
14712821,Store,6
8009619,Store,6
5988990,Store,1
13711099,Store,5
2552673,Store,5
9686085,Store,3
16500022,Store,4
15837342,Store,5
9410837,Store,7
7901594,Store,5
16318504,Store,1
2028628,Store,12
1669508,Store,4
14768850,Store,7
15256705,Store,1
10897756,Store,2
3443923,Store,1
8801208,Store,2
5519299,Store,6
8409713,Store,6
2901638,Store,4
12309982,Store,2
16036748,Store,5
14628548,Store,6
7275766,Store,1
6447597,Store,6
2342932,Store,5
12021448,Store,10
11799636,Store,5
11414541,Store,0
7688888,Store,4
9645896,Store,6
11606830,Store,5
891959,Store,9
11659612,Store,9
16628090,Store,4
16268726,Store,7
13818474,Store,7
6367691,Store,10
1623205,Store,2
15290035,Store,11
3255061,Store,0
7928273,Store,9
9159677,Store,0
12526892,Store,4
9810941,Store,6
13929695,Store,0
14313006,Store,1
6356665,Store,7
2253687,Store,3
5474706,Store,12
12037505,Store,8
3294450,Store,5
4796504,Store,2
6322649,Store,9
8571725,Store,9
2812501,Store,4
6271193,Store,8
13688151,Store,0
7435215,Store,1
15064140,Store,2
7621335,Store,8
14889744,Store,4
168874,Store,8
4840374,Store,8
4712997,Store,7
14317973,Store,0
10179384,Store,3
16489888,Store,1
6683571,Store,3
3287907,Store,7
13345628,Store,12
7783146,Store,3
5615962,Store,4
15814398,Store,0
10276298,Store,6
501775,Store,9
11975726,Store,3
7051113,Store,8
11682836,Store,8
9411974,Store,6
5612244,Store,6
5359825,Store,2
10484054,Store,5
9640924,Store,2
13458574,Store,6
14839813,Store,3
11942555,Store,5
13487506,Store,6
9632581,Store,6
16306140,Store,5
14964853,Store,9
631330,Store,9
3375754,Store,1
3802464,Store,5
12843293,Store,3
6777940,Store,2
3130954,Store,1
5465514,Store,5
6636700,Store,6
2234613,Store,1
1903910,Store,5
5796975,Store,0
174019,Store,5
4170007,Store,3
6895261,Store,10
6373242,Store,4
4598277,Store,10
10582044,Store,4
5026974,Store,9
10302177,Store,4
14287826,Store,8
1012065,Store,7
16023410,Store,6
10128755,Store,3
4749070,Store,3
5256968,Store,12
3984776,Store,3
7250033,Store,8
2243256,Store,4
9846461,Store,1
11196734,Store,1
7132750,Store,3
1808614,Store,8
2940463,Store,7
3449391,Store,5
5709094,Store,4
13869670,Store,0
14278036,Store,1
5705162,Store,5
9534877,Store,0
16491782,Store,6
6698706,Store,0
10577548,Store,0
14077997,Store,4
11553290,Store,7
3486136,Store,6
11775414,Store,13
7218920,Store,8
14984005,Store,6
14660653,Store,1
4122821,Store,4
11991551,Store,2
1098189,Store,4
10553782,Store,5
2517288,Store,3
3547063,Store,4
7004099,Store,6
6158369,Store,7
5464634,Store,3
1658660,Store,7
8227859,Store,7
14080936,Store,10
290223,Store,10
14206701,Store,4
8532837,Store,3
15036894,Store,2
6815659,Store,6
10994484,Store,7
11731391,Store,7
2499101,Store,6
16071824,Store,4
317967,Store,9
12076596,Store,5
13246884,Store,6
7133109,Store,0
14923154,Store,4
4765828,Store,0
3385221,Store,2
3579460,Store,8
10558271,Store,4
2356036,Store,2
6862541,Store,9
7658604,Store,5
13871812,Store,4
12095451,Store,4
15730788,Store,5
1625765,Store,0
12491751,Store,4
7646279,Store,2
8292908,Store,4
6031476,Store,11
3604183,Store,3
12268000,Store,6
1402875,Store,1
10902664,Store,1
8877313,Store,2
1674916,Store,5
5213551,Store,5
2491133,Store,0
7285945,Store,6
16655540,Store,4
309347,Store,9
4000516,Store,4
9535504,Store,4
5973145,Store,6
3081263,Store,0
3295202,Store,6
14556389,Store,0
8229495,Store,5
13744261,Store,8
13922110,Store,6
16590669,Store,6
13479504,Store,4
12867603,Store,4
4927258,Store,6
8986766,Store,2
5511706,Store,1
12888928,Store,12
5601632,Store,3
6480722,Store,1
15517573,Store,2
9637704,Store,6
14262809,Store,11
14227514,Store,12
15664005,Store,3
4222889,Store,4
14999898,Store,6
9235743,Store,5
1990228,Store,10
1695380,Store,7
161629,Store,6
9922632,Store,7
14031340,Store,3
2954798,Store,11
9993621,Store,3
5206167,Store,2
2150897,Store,7
4031610,Store,1
11128293,Store,8
12585634,Store,3
16272351,Store,2
9758466,Store,2
3128302,Store,3
11769523,Store,9
6686904,Store,4
12450526,Store,1
6410067,Store,6
14505554,Store,7
9854497,Store,7
6822024,Store,9
12947188,Store,6
12306485,Store,6
3427421,Store,1
15920677,Store,4
5405403,Store,7
5745399,Store,6
4619869,Store,7
15427562,Store,4
3782193,Store,1
12505375,Store,0
16612772,Store,7
5155280,Store,7
7808504,Store,4
7237981,Store,4
82253,Store,2
6915341,Store,6
3929900,Store,5
14733112,Store,5
14088339,Store,7
10027321,Store,1
12107835,Store,4
14138703,Store,0
5294301,Store,0
592419,Store,6
2843670,Store,5
8354037,Store,2
9857372,Store,3
4628898,Store,3
4507912,Store,7
13064418,Store,2
3355194,Store,5
9779430,Store,0
13441181,Store,1
6636926,Store,3
3284467,Store,10
2584001,Store,3
11921955,Store,3
9201238,Store,8
6697215,Store,4
10050787,Store,8
13350174,Store,8
3097116,Store,1
15431982,Store,2
14926192,Store,8
7503944,Store,2
13484143,Store,3
2990290,Store,0
6229492,Store,9
11633223,Store,6
14588932,Store,5
7784108,Store,5
10462788,Store,6
2537310,Store,4
1660711,Store,0
46059,Store,3
4573114,Store,4
14244596,Store,5
7294839,Store,2
3313093,Store,5
1619178,Store,12
9926827,Store,2
11319959,Store,7
1308383,Store,5
1421238,Store,0
8696928,Store,2
7735783,Store,6
4438195,Store,2
942321,Store,1
11608377,Store,3
7312399,Store,3
6267944,Store,6
7062658,Store,3
13059362,Store,1
3038585,Store,9
11755889,Store,1
11302570,Store,4
8810744,Store,5
15932109,Store,6
13550219,Store,7
566703,Store,2
444450,Store,2
15652646,Store,9
15056861,Store,9
13984707,Store,3
9142910,Store,0
3423206,Store,4
15052590,Store,11
11590940,Store,5
10430671,Store,13
2644058,Store,3
5940615,Store,6
7919547,Store,7
12638294,Store,6
7918131,Store,7
13585905,Store,1
3399214,Store,6
7492401,Store,6
8426888,Store,0
6273676,Store,6
3226534,Store,5
14163138,Store,9
7972897,Store,3
11283626,Store,3
2666694,Store,1
8631057,Store,6
6237350,Store,3
14295806,Store,1
9178034,Store,6
3736281,Store,5
814529,Store,3
16515535,Store,4
7421407,Store,8
4446135,Store,5
12405272,Store,8
9706588,Store,7
3952564,Store,4
13331761,Store,7
1253683,Store,5
16653456,Store,5
1083445,Store,8
9990892,Store,1
7701123,Store,3
8327825,Store,6
3039247,Store,4
14989954,Store,2
5494288,Store,3
12002698,Store,3
11895312,Store,8
10392729,Store,0
1822469,Store,9
3145578,Store,5
5473790,Store,4
7175623,Store,1
16462301,Store,6
4430996,Store,3
11059964,Store,1
15733018,Store,4
1484657,Store,0
5477943,Store,5
16605481,Store,5
4631194,Store,8
14518452,Store,13
13818966,Store,1
12709793,Store,5
1632345,Store,5
7882538,Store,1
11209171,Store,3
13962820,Store,2
6811029,Store,2
7883867,Store,4
13020031,Store,6
16162589,Store,2
3765857,Store,6
8888335,Store,7
4396604,Store,4
11384369,Store,1
9153794,Store,3
12348235,Store,11
5602783,Store,8
11409353,Store,3
323473,Store,12
7980533,Store,1
3725788,Store,8
13688592,Store,2
15906323,Store,3
13738892,Store,6
10112752,Store,1
457978,Store,2
14596214,Store,3
10717096,Store,1
11176879,Store,6
16082120,Store,6
7792189,Store,5
7332484,Store,10
11426260,Store,2
7188726,Store,7
1960345,Store,2
14530265,Store,5
8529807,Store,1
8246331,Store,0
10941363,Store,6
7234549,Store,2
14997160,Store,0
3305723,Store,9
9661446,Store,12
4868985,Store,1
15449421,Store,4
13388694,Store,1
11048582,Store,0
8753310,Store,8
4823912,Store,8
4468691,Store,4
6586633,Store,3
11340869,Store,7
13679647,Store,3
684825,Store,3
1623355,Store,13
9178808,Store,3
9216181,Store,2
8625374,Store,9
9470598,Store,5
3088413,Store,3
16375501,Store,6
7814123,Store,4
5741160,Store,3
3484363,Store,3
5581802,Store,12
4179242,Store,4
3710777,Store,3
12931698,Store,3
